"s1"	"s2"	"similirity"
"Alloascoidea_hylecoeti.txt"	"Eremothecium_sinecaudum.txt"	0.750705550329257
"Alloascoidea_hylecoeti.txt"	"Fusarium_graminearum.txt"	0.640112795206204
"Alloascoidea_hylecoeti.txt"	"Geotrichum_candidum.txt"	0.83879781420765
"Alloascoidea_hylecoeti.txt"	"Hanseniaspora_uvarum.txt"	0.696969696969697
"Alloascoidea_hylecoeti.txt"	"Hanseniaspora_valbyensis.txt"	0.692748091603053
"Alloascoidea_hylecoeti.txt"	"Hanseniaspora_vinae.txt"	0.747982914095871
"Alloascoidea_hylecoeti.txt"	"Hyphopichia_burtonii.txt"	0.829550717924965
"Alloascoidea_hylecoeti.txt"	"Kazachstania_africana.txt"	0.760130414531905
"Alloascoidea_hylecoeti.txt"	"Kazachstania_naganishii.txt"	0.778297474275023
"Alloascoidea_hylecoeti.txt"	"Kluyveromyces_lactis.txt"	0.819489559164733
"Alloascoidea_hylecoeti.txt"	"Kluyveromyces_marxianus.txt"	0.813834726090993
"Alloascoidea_hylecoeti.txt"	"Komagataella_pastoris.txt"	0.844496487119438
"Alloascoidea_hylecoeti.txt"	"Kuraishia_capsulata.txt"	0.85522664199815
"Alloascoidea_hylecoeti.txt"	"Lachancea_cidri.txt"	0.794277929155313
"Alloascoidea_hylecoeti.txt"	"Lachancea_dasiensis.txt"	0.788409703504043
"Alloascoidea_hylecoeti.txt"	"Lachancea_fantastica.txt"	0.797629899726527
"Alloascoidea_hylecoeti.txt"	"Lachancea_fermentati.txt"	0.804800724637681
"Alloascoidea_hylecoeti.txt"	"Lachancea_kluyveri.txt"	0.822344322344322
"Alloascoidea_hylecoeti.txt"	"Lachancea_lanzarotensis.txt"	0.799270072992701
"Alloascoidea_hylecoeti.txt"	"Lachancea_meyersii.txt"	0.803211009174312
"Alloascoidea_hylecoeti.txt"	"Lachancea_mirantina.txt"	0.816666666666667
"Alloascoidea_hylecoeti.txt"	"Lachancea_nothofagi.txt"	0.805847418912746
"Alloascoidea_hylecoeti.txt"	"Lachancea_quebecensis.txt"	0.801099908340972
"Alloascoidea_hylecoeti.txt"	"Lachancea_thermotolerans.txt"	0.802197802197802
"Alloascoidea_hylecoeti.txt"	"Lachancea_waltii.txt"	0.80119375573921
"Alloascoidea_hylecoeti.txt"	"Lipomyces_starkeyi.txt"	0.76126878130217
"Alloascoidea_hylecoeti.txt"	"Lodderomyces_elongisporus.txt"	0.844673862036603
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_aberdeeniae.txt"	0.819372952737482
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_arizonensis.txt"	0.835778513961193
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_bicuspidata.txt"	0.817497648165569
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_borealis.txt"	0.825329566854991
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_bowlesiae.txt"	0.827049952874647
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_cerradonensis.txt"	0.829015544041451
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_continentalis.txt"	0.831996224634261
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_dekortum.txt"	0.832230623818526
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_drakensbergensis.txt"	0.824438202247191
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_hamakuensis.txt"	0.832151300236407
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_hawaiiensis.txt"	0.818694222639737
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_hibisci.txt"	0.829015544041451
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_ipomoeae.txt"	0.825046904315197
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_kamakouana.txt"	0.831603773584906
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_kipukae.txt"	0.830373831775701
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_lockheadii.txt"	0.833254605573925
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_matae_maris.txt"	0.830500472143532
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_matae.txt"	0.826741996233522
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_mauinuiana.txt"	0.829486575600565
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_proteae.txt"	0.827230046948357
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_santaceciliae.txt"	0.83129123468426
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_shivogae.txt"	0.825821596244131
"Alloascoidea_hylecoeti.txt"	"Metschnikowia_similis.txt"	0.826578699340245
"Alloascoidea_hylecoeti.txt"	"Meyerozyma_guilliermondii.txt"	0.817150635208711
"Alloascoidea_hylecoeti.txt"	"Millerozyma_acaciae.txt"	0.822565543071161
"Alloascoidea_hylecoeti.txt"	"Nadsonia_fulvescens_var_elongata.txt"	0.834028743625406
"Alloascoidea_hylecoeti.txt"	"Nakaseomyces_bacillisporus.txt"	0.777518656716418
"Alloascoidea_hylecoeti.txt"	"Nakaseomyces_bracarensis.txt"	0.77264325323475
"Alloascoidea_hylecoeti.txt"	"Nakaseomyces_castellii.txt"	0.774375883184173
"Alloascoidea_hylecoeti.txt"	"Nakaseomyces_delphensis.txt"	0.775918177591818
"Alloascoidea_hylecoeti.txt"	"Nakaseomyces_nivariensis.txt"	0.777214022140221
"Alloascoidea_hylecoeti.txt"	"Nakazawaea_peltata.txt"	0.850954820680019
"Alloascoidea_hylecoeti.txt"	"Naumovozyma_castellii.txt"	0.782182835820896
"Alloascoidea_hylecoeti.txt"	"Naumovozyma_dairenensis.txt"	0.78098788443616
"Alloascoidea_hylecoeti.txt"	"Neurospora_crassa.txt"	0.690769230769231
"Alloascoidea_hylecoeti.txt"	"Ogataea_methanolica.txt"	0.844370860927152
"Alloascoidea_hylecoeti.txt"	"Ogataea_parapolymorpha.txt"	0.817419655333023
"Alloascoidea_hylecoeti.txt"	"Ogataea_polymorpha.txt"	0.810360777058279
"Alloascoidea_hylecoeti.txt"	"Pachysolen_tannophilus.txt"	0.813756141134435
"Alloascoidea_hylecoeti.txt"	"Pichia_membranifaciens.txt"	0.808761186999529
"Alloascoidea_hylecoeti.txt"	"Priceomyces_haplophilus.txt"	0.837383177570094
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_arboricola.txt"	0.782092279579717
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_cerevisiae.txt"	0.78894472361809
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_eubayanus.txt"	0.77455862381168
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_kudriavzevii.txt"	0.769055225924235
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_mikatae.txt"	0.783127005960569
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_paradoxus.txt"	0.769476082004556
"Alloascoidea_hylecoeti.txt"	"Saccharomyces_uvarum.txt"	0.776003649635037
"Alloascoidea_hylecoeti.txt"	"Saccharomycopsis_malanga.txt"	0.845937059652419
"Alloascoidea_hylecoeti.txt"	"Saitoella_complicata.txt"	0.741100323624595
"Alloascoidea_hylecoeti.txt"	"Saprochaete_clavata.txt"	0.850954820680019
"Alloascoidea_hylecoeti.txt"	"Scheffersomyces_lignosus.txt"	0.842516069788797
"Alloascoidea_hylecoeti.txt"	"Scheffersomyces_stipitis.txt"	0.84583714547118
"Alloascoidea_hylecoeti.txt"	"Schizosaccharomyces_pombe.txt"	0.717241379310345
"Alloascoidea_hylecoeti.txt"	"Sclerotinia_sclerotiorum.txt"	0.674144486692015
"Alloascoidea_hylecoeti.txt"	"Spathaspora_arborariae.txt"	0.847410172655156
"Alloascoidea_hylecoeti.txt"	"Spathaspora_girioi.txt"	0.840148698884758
"Alloascoidea_hylecoeti.txt"	"Spathaspora_gorwiae.txt"	0.838575393154487
"Alloascoidea_hylecoeti.txt"	"Spathaspora_hagerdaliae.txt"	0.833487511563367
"Alloascoidea_hylecoeti.txt"	"Spathaspora_passalidarum.txt"	0.83666821777571
"Alloascoidea_hylecoeti.txt"	"Sporopachydermia_quercuum.txt"	0.84629294755877
"Alloascoidea_hylecoeti.txt"	"Stagonospora_nodorum.txt"	0.665938864628821
"Alloascoidea_hylecoeti.txt"	"Starmerella_bombicola_JCM9596.txt"	0.786081270434376
"Alloascoidea_hylecoeti.txt"	"Sugiyamaella_lignohabitans.txt"	0.864086408640864
"Alloascoidea_hylecoeti.txt"	"Tetrapisispora_blattae.txt"	0.761567516525024
"Alloascoidea_hylecoeti.txt"	"Tetrapisispora_phaffii.txt"	0.777777777777778
"Alloascoidea_hylecoeti.txt"	"Tortispora_caseinolytica.txt"	0.801177536231884
"Alloascoidea_hylecoeti.txt"	"Torulaspora_delbrueckii.txt"	0.798988040478381
"Alloascoidea_hylecoeti.txt"	"Vanderwaltozyma_polyspora.txt"	0.788246268656716
"Alloascoidea_hylecoeti.txt"	"Wickerhamia_fluorescens.txt"	0.833097595473833
"Alloascoidea_hylecoeti.txt"	"Wickerhamiella_domercqiae.txt"	0.78822984244671
"Alloascoidea_hylecoeti.txt"	"Wickerhamomyces_anomalus.txt"	0.839261593876632
"Alloascoidea_hylecoeti.txt"	"Wickerhamomyces_ciferrii.txt"	0.834226988382484
"Alloascoidea_hylecoeti.txt"	"Xylona_heveae.txt"	0.730107956817273
"Alloascoidea_hylecoeti.txt"	"Yarrowia_deformans.txt"	0.833106575963719
"Alloascoidea_hylecoeti.txt"	"Yarrowia_keelungensis.txt"	0.835902085222122
"Alloascoidea_hylecoeti.txt"	"Yarrowia_lipolytica.txt"	0.836050724637681
"Alloascoidea_hylecoeti.txt"	"yHAB132_Kazachstania_martiniae.txt"	0.770013882461823
"Alloascoidea_hylecoeti.txt"	"yHAB133_Kazachstania_unispora.txt"	0.781758957654723
"Alloascoidea_hylecoeti.txt"	"yHAB134_Kazachstania_turicensis.txt"	0.779377612633535
"Alloascoidea_hylecoeti.txt"	"yHAB136_Kazachstania_bromeliacearum.txt"	0.771602055114432
"Alloascoidea_hylecoeti.txt"	"yHAB143_Kazachstania_siamensis.txt"	0.777777777777778
"Alloascoidea_hylecoeti.txt"	"yHAB147_Kazachstania_taianensis.txt"	0.76797385620915
"Alloascoidea_hylecoeti.txt"	"yHAB148_Kazachstania_intestinalis.txt"	0.770384254920337
"Alloascoidea_hylecoeti.txt"	"yHAB153_Kazachstania_rosinii.txt"	0.780681287914139
"Alloascoidea_hylecoeti.txt"	"yHAB154_Kazachstania_transvaalensis.txt"	0.762997658079625
"Alloascoidea_hylecoeti.txt"	"yHAB155_Kazachstania_spencerorum.txt"	0.77027027027027
"Alloascoidea_hylecoeti.txt"	"yHAB158_Kazachstania_viticola.txt"	0.757363253856942
"Alloascoidea_hylecoeti.txt"	"yHAB159_Kazachstania_solicola.txt"	0.777673545966229
"Alloascoidea_hylecoeti.txt"	"yHAB160_Kazachstania_kunashirensis.txt"	0.765310892940626
"Alloascoidea_hylecoeti.txt"	"yHAB164_Kazachstania_aerobia.txt"	0.773876404494382
"Alloascoidea_hylecoeti.txt"	"yHAB166_Kazachstania_yakushimaensis.txt"	0.76865671641791
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026124_Ogataea_henricii.txt"	0.833333333333333
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026137_Ambrosiozyma_ambrosiae.txt"	0.832706766917293
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026142_Citeromyces_matritensis.txt"	0.832948777111214
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026145_Ambrosiozyma_vanderkliftii.txt"	0.839792060491493
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026152_Torulaspora_franciscae.txt"	0.781751490142137
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026197_Brettanomyces_custersianus.txt"	0.801435406698565
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026256_Zygotorulaspora_mrakii.txt"	0.801001821493625
"Alloascoidea_hylecoeti.txt"	"yHMPu5000026274_Komagataella_populi.txt"	0.834664161578206
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034594_Starmera_quercuum.txt"	0.839164016356202
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034597_Candida_stellimalicola.txt"	0.818139963167588
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034604_Sporopachydermia_lactativora.txt"	0.881665107577175
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034605_Spencermartinsiella_europaea.txt"	0.833995584988962
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034606_Priceomyces_medius.txt"	0.837535014005602
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034607_Saccharomycopsis_capsularis.txt"	0.841514726507714
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034610_Saturnispora_hagleri.txt"	0.809226333493513
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034611_Saturnispora_mendoncae.txt"	0.808653846153846
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034612_Saturnispora_saitoi.txt"	0.804995196926033
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034613_Saturnispora_serradocipensis.txt"	0.808745795290726
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034614_Saturnispora_silvae.txt"	0.806034482758621
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034615_Saturnispora_zaruensis.txt"	0.801999048072346
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034622_Pichia_occidentalis.txt"	0.817015209125475
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034623_Pichia_norvegensis.txt"	0.810320114667941
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034624_Pichia_nakasei.txt"	0.798949379178606
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034625_Pichia_kudriavzevii.txt"	0.809976247030879
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034627_Pichia_heedii.txt"	0.804172593646278
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034629_Pichia_exigua.txt"	0.802281368821293
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034631_Martiniozyma_abiesophila.txt"	0.801609848484849
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034632_Candida_athensensis.txt"	0.844381758345087
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034635_Nadsonia_fulvescens.txt"	0.833178869323448
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034636_Ogataea_nitratoaversa.txt"	0.835744283714419
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034637_Ogataea_populiabae.txt"	0.837026777469991
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034643_Candida_schatavii.txt"	0.844361602982293
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034646_Wickerhamiella_cacticola.txt"	0.787165281625115
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034648_Candida_restingae.txt"	0.824160447761194
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034654_Aciculoconidium_aculeatum.txt"	0.835680751173709
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034655_Botryozyma_nematodophila.txt"	0.788868445262189
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034660_Diddensiella_caesifluorescens.txt"	0.825932504440497
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034661_Dipodascus_albidus.txt"	0.845238095238095
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034665_Kodamaea_laetipori.txt"	0.842622950819672
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034667_Blastobotrys_serpentis.txt"	0.835604395604396
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034669_Blastobotrys_raffinofermentans.txt"	0.838795394154119
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034670_Blastobotrys_proliferans.txt"	0.831367409349061
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034671_Blastobotrys_peoriensis.txt"	0.824324324324324
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034673_Blastobotrys_nivea.txt"	0.78885502829778
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034674_Blastobotrys_muscicola.txt"	0.837314105452907
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034675_Blastobotrys_mokoenaii.txt"	0.829665492957746
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034681_Blastobotrys_americana.txt"	0.829919857524488
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034709_Kluyveromyces_aestuarii.txt"	0.814039981403998
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034710_Kluyveromyces_dobzhanskii.txt"	0.818351187703773
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034742_Lipomyces_suomiensis.txt"	0.791450777202073
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034748_Lipomyces_oligophaga.txt"	0.796965640339134
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034749_Lipomyces_mesembrius.txt"	0.786764705882353
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034754_Lipomyces_arxii.txt"	0.767647058823529
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034757_Lipomyces_doorenjongii.txt"	0.80331541218638
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034758_Lipomyces_japonicus.txt"	0.797485406376291
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034760_Lipomyces_kononenkoae.txt"	0.770533446232007
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034761_Lipomyces_lipofer.txt"	0.771038017941051
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034862_Zygotorulaspora_florentina.txt"	0.800181653042689
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034865_Zygosaccharomyces_kombuchaensis.txt"	0.799453053783045
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034866_Zygosaccharomyces_bisporus.txt"	0.800638686131387
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034875_Tetrapisispora_fleetii.txt"	0.780624126688402
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034876_Tetrapisispora_iriomotensis.txt"	0.789252336448598
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034877_Tetrapisispora_namnaonensis.txt"	0.782063197026022
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034881_Torulaspora_pretoriensis.txt"	0.799357208448118
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034883_Peterozyma_xylosa.txt"	0.860625574977001
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034884_Peterozyma_toletana.txt"	0.861926605504587
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034885_Ogataea_zsoltii.txt"	0.838024919243193
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034886_Ogataea_trehalophila.txt"	0.848384030418251
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034887_Ogataea_trehaloabstinens.txt"	0.826502732240437
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034890_Ogataea_ramenticola.txt"	0.8375
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034891_Ogataea_pini.txt"	0.832329782306623
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034892_Ogataea_pilisensis.txt"	0.843675982946471
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034893_Ogataea_philodendra.txt"	0.814625058220773
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034897_Ogataea_glucozyma.txt"	0.834485938220378
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034899_Ogataea_kodamae.txt"	0.81839511966213
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034901_Ogataea_methylivora.txt"	0.841647597254005
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034902_Ogataea_minuta.txt"	0.805387830933581
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034903_Ogataea_naganishii.txt"	0.844319775596073
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034904_Ogataea_nonfermentans.txt"	0.819277108433735
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034918_Nakazawaea_holstii.txt"	0.850616719963454
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034932_Kuraishia_ogatae.txt"	0.848304307974335
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034933_Kuraishia_molischiana.txt"	0.842321755027422
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034939_Komagataella_pseudopastoris.txt"	0.841784037558685
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034946_Ambrosiozyma_oregonensis.txt"	0.849976558837318
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034947_Ambrosiozyma_philentoma.txt"	0.838904363974002
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034950_Citeromyces_hawaiiensis.txt"	0.834412580943571
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034952_Citeromyces_siamensis.txt"	0.840679522497704
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034957_Hanseniaspora_osmophila.txt"	0.753568030447193
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034963_Hanseniaspora_clermontiae.txt"	0.696780394041326
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034967_Candida_freyschussii.txt"	0.836688014638609
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034973_Danielozyma_ontarioensis.txt"	0.826549491211841
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034974_Deakozyma_indianensis.txt"	0.84139177586986
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034978_Cyberlindnera_mrakii.txt"	0.846645367412141
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034979_Cyberlindnera_misumaiensis.txt"	0.838011965025311
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034986_Candida_oregonensis.txt"	0.838500694123091
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034988_Candida_fructus.txt"	0.842154566744731
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034990_Candida_corydali.txt"	0.845433255269321
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034998_Cephaloascus_albidus.txt"	0.859375
"Alloascoidea_hylecoeti.txt"	"yHMPu5000034999_Cephaloascus_fragrans.txt"	0.858534322820037
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035011_Candida_pyralidae.txt"	0.833491012298959
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035018_Candida_canberraensis.txt"	0.842253521126761
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035022_Candida_emberorum.txt"	0.839962564342536
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035031_Candida_kruisii.txt"	0.829995342338146
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035032_Candida_gatunensis.txt"	0.829727187206021
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035033_Candida_cretensis.txt"	0.833566433566434
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035037_Candida_montana.txt"	0.841173730787145
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035040_Ambrosiozyma_maleeae.txt"	0.835371589840075
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii.txt"	0.844957587181904
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035044_Barnettozyma_californica.txt"	0.842903077629766
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035045_Barnettozyma_hawaiiensis.txt"	0.839944003733084
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035046_Barnettozyma_populi.txt"	0.835766423357664
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035047_Barnettozyma_pratensis.txt"	0.844851258581236
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035048_Barnettozyma_salicaria.txt"	0.834175470831419
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035242_Zygoascus_ofunaensis.txt"	0.832959137853615
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035243_Zygoascus_meyerae.txt"	0.844061650045331
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035244_Candida_incommunis.txt"	0.834532374100719
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035252_Yamadazyma_nakazawae.txt"	0.839026672905943
"Alloascoidea_hylecoeti.txt"	"yHMPu5000035261_Candida_ponderosae.txt"	0.845730027548209
